trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1706,False,"{'a': 0.75, 'e': 0.18143577056482177}",20,9,21.189189187329333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.75, 'e': 0.18125433479425695}",25,12,23.431870146089533,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.75, 'e': 0.1810730804594627}",30,20,21.338563652400556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.75, 'e': 0.1808920073790032}",20,15,12.294320546555747,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1710,False,"{'a': 0.75, 'e': 0.1807111153716242}",20,6,-19.1168561408197,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1711,False,"{'a': 0.75, 'e': 0.1805304042562526}",25,13,21.74748236119397,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.75, 'e': 0.18034987385199633}",25,19,13.731211857589795,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.75, 'e': 0.18016952397814434}",25,18,13.969543271488774,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.75, 'e': 0.1799893544541662}",20,0,24.162524628723492,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1715,False,"{'a': 0.75, 'e': 0.17980936509971204}",25,19,3.804394810711173,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.75, 'e': 0.1796295557346123}",25,16,6.539971695487739,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1717,False,"{'a': 0.75, 'e': 0.1794499261788777}",35,16,34.28414956624602,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.75, 'e': 0.17927047625269885}",20,14,0.593673748614961,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1719,False,"{'a': 0.75, 'e': 0.17909120577644613}",20,14,10.77504059199347,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.75, 'e': 0.1789121145706697}",30,16,25.765355129955342,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.75, 'e': 0.17873320245609903}",25,3,-71.33977666390655,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
1722,False,"{'a': 0.75, 'e': 0.1785544692536429}",20,16,8.013006002504822,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.75, 'e': 0.17837591478438927}",20,14,13.751605034620262,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.75, 'e': 0.17819753886960488}",25,0,-31.79844286675806,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
1725,False,"{'a': 0.75, 'e': 0.17801934133073527}",20,12,5.285029455117904,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1726,False,"{'a': 0.75, 'e': 0.17784132198940455}",30,18,11.633894285828934,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1727,False,"{'a': 0.75, 'e': 0.17766348066741514}",20,14,8.23226668274836,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.75, 'e': 0.17748581718674772}",20,12,4.928429517082137,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1729,False,"{'a': 0.75, 'e': 0.17730833136956098}",20,12,9.061218004552313,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.75, 'e': 0.17713102303819142}",20,0,-25.845637740887426,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1731,False,"{'a': 0.75, 'e': 0.1769538920151532}",20,10,6.684984455109833,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1732,False,"{'a': 0.75, 'e': 0.17677693812313808}",20,9,7.466109169613544,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1733,False,"{'a': 0.75, 'e': 0.17660016118501493}",25,9,9.307074585179976,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.75, 'e': 0.17642356102382992}",30,19,-21.735618914727524,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1735,False,"{'a': 0.75, 'e': 0.1762471374628061}",30,18,-19.06341926124214,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1736,False,"{'a': 0.75, 'e': 0.1760708903253433}",30,24,12.585227782662084,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
